MACHO_Id_1,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,VariabilityIndex,autocor,automean,meanvariance,Class
2.5629.2068,0.465,4.545064177,1.551194105,0.328741965,-6.8649045,-0.030188344,46.08968902,-0.148946644,0.02023919,0.718986516,125.4921835,0.188940092,0.32718894,0.465437788,0.615207373,0.824884793,9.21E-06,16.1498708,0.095,0.478420569,-0.033333333,-0.068925234,-0.063376168,80.41890118,3.30E-57,0.202,0.07775,49.11043398,-0.185777821,28,-0.066837554,0.13965738,0.773743858,0.816877492,1.414570011,0.586614443,0.162379943,10,-6.8649045,-0.020343674,9
2.5629.2096,0.5575,1.887631062,1.737202245,0.320488722,-5.838054511,-0.035538104,40.11384612,-0.145537142,0.005649718,0.785222186,181.1001466,0.166956522,0.290434783,0.457391304,0.608695652,0.806956522,1.28E-05,16.72190419,0.1275,0.440789474,0.166666667,-0.096162065,-0.098299,0.997443398,1.42E-58,0.26225,0.165,32.82028878,0.16664454,28,-0.351429695,0.177716068,0.607377484,0.816920346,1.413557032,0.474029734,0.365613165,27,-5.838054511,-0.030440974,9
2.5630.19,1.11,5.421633098,2.512009792,0.344370861,-5.854732261,0.039378316,304.8975455,-0.019202294,0.015165877,0.367932854,6.499110669,0.202075702,0.33028083,0.487179487,0.650793651,0.819291819,1.08E-04,6.85447424,0.389,0.261116367,-0.166666667,-0.200994684,-0.280912365,441.2172146,6.13E-158,0.798,0.2625,11.53252456,0.032623662,92,-0.819452401,0.507251489,0.808337902,0.842515349,1.40956298,0.659048417,0.040156742,38,-5.854732261,-0.086639571,9
2.5630.38,0.7165,28.02863254,1.312990588,0.23388582,-6.571090239,-0.034864218,124.7744926,-0.05266373,0.040590406,0.82071658,19.19919581,0.125148987,0.253873659,0.392133492,0.564958284,0.808104887,8.67E-05,10.52160287,0.15,0.478821363,-0.166666667,-0.135977124,-0.126269847,320.0987635,1.73E-95,0.329,0.0865,25.62369446,0.910347079,48,0.180581452,0.256208139,0.767777418,0.803300544,1.413143836,0.507404594,0.068443839,22,-6.571090239,-0.038990203,9
2.5630.44,1.1295,3.530624303,2.208116868,0.333333333,-5.87536236,0.044958218,138.7875272,-0.042333504,0.040337711,0.302606994,22.4595577,0.145590682,0.262895175,0.37687188,0.542429285,0.797836938,2.73E-05,11.64092232,0.227,0.49906367,0.366666667,-0.205988024,-0.205645851,1813.892993,1.00E-53,0.45375,0.169,15.83016843,-0.154807979,32,0.227864089,0.370794224,0.75553383,0.782192614,1.411357359,0.516800602,0.057429779,16,-5.87536236,-0.063110018,9
2.5631.12,0.24,0.242707186,1.491125914,0.323666978,-7.340522919,-0.028774214,14.06702707,-0.521824752,0.011246485,0.967116487,163.569582,0.145669291,0.267716535,0.405511811,0.562992126,0.767716535,9.78E-06,9.528423771,0.051,0.478952292,-0.166666667,-0.034059946,-0.034604905,48.41294796,9.72E-40,0.103,0.054,96.07889524,-0.026634968,20,-0.027412389,0.076329946,0.638155415,0.794879118,1.414799036,0.451472104,0.269871026,7,-7.340522919,-0.010398434,9
2.5631.8,0.4575,0.894321308,1.857593628,0.324038462,-7.469175962,-0.079619355,6.952648222,-1.07429223,0.010597303,0.824623403,28.9543581,0.12962963,0.240740741,0.384773663,0.54526749,0.775720165,5.76E-06,4.824051341,0.094,0.489423077,-0.233333333,-0.073340471,-0.065042827,97.75471222,1.37E-41,0.1865,0.12025,51.34297965,0.168691753,24,0.23106845,0.145339678,0.631630634,0.78159826,1.41394446,0.464351151,0.363852725,8,-7.469175962,-0.019458596,9
2.5632.15,0.551,4.516175265,1.474695139,0.335190344,-7.397407614,-0.039173524,85.36279932,-0.086658447,0.014883721,0.642775202,6.181421418,0.1613723,0.317662008,0.462515883,0.631512071,0.857687421,1.83E-05,4.683462532,0.182,0.330547818,0.366666667,-0.08168518,-0.106610675,233.2148134,5.57E-134,0.364,0.11,30.57136649,0.160783922,40,-0.710878343,0.241753153,0.79333227,0.827662295,1.414116664,0.64578301,0.05550455,15,-7.397407614,-0.032680794,9
2.5632.18,0.504,1.867975492,1.314721941,0.284499055,-7.357067108,-0.041593645,22.09694224,-0.33294503,0.021780303,1.257818175,22.64496698,0.136363636,0.245059289,0.373517787,0.505928854,0.707509881,7.08E-06,5.329457364,0.093,0.533081285,0.033333333,-0.086779108,-0.06882481,141.9136914,5.82E-38,0.18875,0.059,50.75199831,0.2806975,28,0.470982781,0.144826316,0.735684002,0.783373748,1.413939825,0.513901482,0.191675115,13,-7.357067108,-0.019685333,9
2.5632.24,0.4655,0.552942239,1.960278447,0.298564593,-6.341366507,-0.056648877,16.09267544,-0.394052967,0.01725791,1.074084004,74.07664488,0.161172161,0.289377289,0.41025641,0.56959707,0.754578755,8.12E-06,12.98410567,0.112,0.41722488,-0.166666667,-0.077335859,-0.086174242,77.71464054,5.50E-52,0.224,0.0965,38.48447408,-0.043839937,20,-0.133041248,0.164625365,0.689063897,0.805065048,1.414413538,0.501144684,0.315221362,8,-6.341366507,-0.02596055,9
2.5632.25,0.6115,2.102035522,1.674677473,0.293246994,-6.657950971,-0.038437348,41.68250697,-0.159730099,0.019462465,1.245522506,44.35776462,0.144804089,0.262350937,0.417376491,0.565587734,0.780238501,2.29E-05,12.09850107,0.122,0.500462535,0.366666667,-0.118776245,-0.088032394,93.25756865,3.84E-48,0.245,0.089,35.8740316,0.51149311,28,0.845824489,0.185419594,0.709901546,0.78001602,1.414319702,0.436241014,0.208849539,12,-6.657950971,-0.027849348,9
2.5633.746,0.2635,0.876437817,1.355892819,0.300369686,-8.132071165,-0.054396192,4.326899661,-1.879422173,0.017592593,1.445374042,33.12885922,0.158301158,0.27027027,0.413127413,0.536679537,0.764478764,1.47E-06,2.737625931,0.053,0.49168207,-0.033333333,-0.037742808,-0.031841652,75.23058498,1.97E-52,0.107,0.049,103.7992523,0.210500166,20,0.150813328,0.078271882,0.635490107,0.795393356,1.414148032,0.432468898,0.394188772,8,-8.132071165,-0.009625086,9
2.5633.748,0.165,1.485118953,1.208963328,0.279370953,-7.692822387,0.020836398,5.764150185,-1.33459784,0.007414272,1.386903232,184.9959054,0.131782946,0.248062016,0.379844961,0.511627907,0.728682171,1.53E-06,4.161191415,0.024,0.648473636,0.1,-0.025871035,-0.016770671,33.86937124,1.61E-35,0.049,0.0275,199.0630188,-0.039529266,12,0.887110009,0.038609527,0.59205064,0.771796724,1.414850308,0.409427382,0.72409089,4,-7.692822387,-0.005018903,9
2.5633.752,0.42,0.704920634,1.303986547,0.299345182,-7.274462114,-0.059318435,12.17574893,-0.597455003,0.021555764,1.356528753,21.48127773,0.159192825,0.278026906,0.417040359,0.578475336,0.784753363,2.08E-06,3.84151853,0.093,0.455565949,0.1,-0.069221261,-0.061255322,66.9058891,1.83E-84,0.186,0.057,52.30143223,0.259740751,20,0.172391133,0.13896056,0.740664274,0.796141036,1.414616745,0.586626552,0.253949261,7,-7.274462114,-0.01910252,9
2.5633.757,0.191,0.700881305,1.224366261,0.326741996,-7.126688324,-0.021830716,14.62209412,-0.487391769,0.009433962,1.24935722,259.104815,0.137440758,0.255924171,0.383886256,0.55450237,0.763033175,4.65E-06,9.402283414,0.0405,0.47834275,0.033333333,-0.030239248,-0.029607802,46.20608993,2.22E-47,0.081,0.042,113.6905941,-0.04364149,16,-0.063663379,0.062624804,0.703553129,0.789459333,1.414159009,0.529786043,0.381436402,6,-7.126688324,-0.008787364,9
2.5635.22,0.1705,0.530144663,1.136407407,0.31196984,-7.09831574,-0.021035769,8.956185839,-0.792560122,0.002832861,1.380793216,134.8995776,0.168918919,0.297297297,0.439189189,0.608108108,0.797297297,6.18E-06,5.148869489,0.032,0.518378888,0.033333333,-0.026204565,-0.020850944,267.6235564,2.12E-52,0.065,0.037,149.0595035,-0.158429203,16,0.280561928,0.047575697,0.606467141,0.795900456,1.414848678,0.478610351,0.616638812,6,-7.09831574,-0.006702392,9
2.5749.4356,3.3195,3.027672756,2.569783614,0.377934272,-4.941712441,0.093423989,546.3515164,-0.009044932,0.010588235,0.40705329,115.3012794,0.170397442,0.324577433,0.47670169,0.645500228,0.808816811,3.29E-04,73.68421054,1.043,0.323943662,-0.233333333,-0.827720596,-0.874987509,418.3068909,2.83E-94,2.0825,0.764,3.617180674,0.23228723,52,-0.551973205,1.365305084,0.808644963,0.826748657,1.363284964,0.638663083,0.094571611,25,-4.941712441,-0.276281775,9
2.5749.4361,0.6525,3.881691703,1.212408142,0.316270567,-7.35266362,-0.034296489,57.08253302,-0.128807592,0.011904762,0.533127423,6.466539035,0.169717138,0.301164725,0.445923461,0.612312812,0.821963394,5.84E-05,3.120893561,0.1315,0.494515539,-0.3,-0.115966615,-0.081563412,64.27179898,6.27E-76,0.268,0.079,39.61917846,0.376120914,20,-0.186204038,0.185415922,0.785251123,0.817400229,1.413765857,0.604778042,0.103598764,9,-7.35266362,-0.025217517,9
2.5749.4362,0.29,22.78624702,0.91508635,0.261187215,-7.58576895,-0.107649219,1.566974346,-4.841029445,0.002744739,1.008380794,177.7055937,0.159609121,0.296416938,0.446254072,0.61237785,0.827361564,-8.61E-06,13.43183345,0.062,0.466666667,-0.233333333,-0.049139403,-0.040336355,0.997253326,3.05E-123,0.1365,0.123,77.27968055,0.846436796,56,0.134766826,0.098071489,0.436368805,0.815832297,1.414741482,0.284626403,0.932949618,12,-7.58576895,-0.012928352,9
2.5749.4428,0.3385,0.653821193,1.287368955,0.331168831,-6.291248609,-0.034449057,14.1478051,-0.444680186,0.006505576,1.572447833,87.22447599,0.145061728,0.262345679,0.395061728,0.561728395,0.787037037,-2.87E-06,6.715575619,0.063,0.529684601,0.1,-0.057485887,-0.051522621,49.02413496,2.31E-45,0.128,0.049,63.56504737,0.032116072,16,0.137959078,0.098881938,0.712066619,0.78956958,1.414039019,0.541100929,0.467552029,7,-6.291248609,-0.015717379,9
2.5750.1935,1.0945,4.489917256,1.170634617,0.310885609,-7.215634686,0.046172807,150.792664,-0.047851364,0.012939002,0.27702737,5.481711196,0.181459566,0.325443787,0.475345168,0.607495069,0.786982249,4.07E-05,6.044325052,0.2425,0.451107011,0.7,-0.208465901,-0.140268364,111.8153215,1.89E-175,0.48225,0.111,22.97694144,0.466043172,24,0.168716255,0.313753707,0.823709218,0.823838664,1.4128813,0.635359173,0.073035711,9,-7.215634686,-0.043482482,9
2.5750.1960,0.196,10.50790316,0.860447321,0.272146119,-6.907875799,-0.021493264,14.90198953,-0.463553929,0.01189387,1.161259879,320.8295121,0.162561576,0.285714286,0.433497537,0.60591133,0.822660099,-2.51E-06,8.559431524,0.042,0.468493151,-0.1,-0.036276919,-0.0293395,185.5117834,5.14E-94,0.0875,0.054,107.1746451,0.681564952,28,0.200866748,0.064397362,0.639246986,0.801821129,1.414798296,0.465779963,0.560672616,9,-6.907875799,-0.00932231,9
2.5751.13,0.171,2.502885889,1.361476664,0.361241769,-7.387670743,-0.028067421,8.580220694,-0.861011739,0,0.889124049,839.4892538,0.184210526,0.326315789,0.478947368,0.626315789,0.815789474,9.23E-06,20.37161406,0.046,0.384760113,0.166666667,-0.025033829,-0.025710419,39.24287726,1.23E-50,0.091,0.052,124.7045322,0.0629217,16,-0.626138399,0.059185891,0.655337471,0.830906601,1.414833849,0.522286717,0.46063257,6,-7.387670743,-0.008011441,9
2.5751.15,0.306,0.902485856,1.722467266,0.338403042,-6.957192966,-0.030855783,26.11365146,-0.266419768,0.011428571,0.757991587,39.5760278,0.147138965,0.27520436,0.422343324,0.604904632,0.817438692,3.15E-05,4.872974157,0.0775,0.408745247,-0.166666667,-0.047632732,-0.052733673,906.9464967,5.56E-34,0.15525,0.071,61.51724501,0.138457209,28,-0.364458665,0.112986278,0.720286886,0.805050201,1.414026915,0.545530244,0.227219282,11,-6.957192966,-0.016240211,9
2.5751.16,0.313,3.184613572,1.462291332,0.329700272,-7.362330609,-0.038148511,12.59271189,-0.584650127,0.008189263,0.929830218,94.86257856,0.17,0.303333333,0.453333333,0.616666667,0.79,2.39E-05,7.607713168,0.066,0.473206176,0.1,-0.046369323,-0.040794126,71.28837092,1.99E-82,0.136,0.06875,78.41304031,-0.194679261,20,-0.262774552,0.093806271,0.69760941,0.814971482,1.414741739,0.521736653,0.329257224,8,-7.362330609,-0.012741383,9
2.5751.24,0.218,0.29652197,1.198111248,0.306839187,-7.117397412,-0.02395344,10.89573103,-0.653228075,0.011111111,1.050309306,64.22438656,0.164835165,0.285714286,0.423076923,0.571428571,0.78021978,-3.92E-06,4.519433565,0.0385,0.555452865,0.1,-0.03920742,-0.025576166,379.6520219,2.23E-39,0.077,0.05,125.1442692,0.114221051,16,0.373793068,0.056821827,0.575854572,0.797373803,1.414168345,0.402441048,0.546404691,8,-7.117397412,-0.007983512,9
2.5752.18,1.611,9.211171241,2.286801561,0.31884058,-6.465822981,-0.115997891,58.93473975,-0.109711573,0.007261411,0.860293092,148.5917545,0.202456779,0.333484986,0.50955414,0.633757962,0.839854413,1.22E-04,79.29586562,0.536,0.301242236,0.1,-0.293596886,-0.335495688,236.5947383,3.25E-106,1.11725,0.66525,9.330515126,0.430960618,40,-0.648691236,0.692258496,0.683303394,0.839179452,1.40619013,0.550680825,0.349726646,14,-6.465822981,-0.107064251,9
2.5752.22,0.4825,11.5618458,1.264544799,0.24952381,-7.334489524,-0.078683151,9.751613924,-0.752130835,0.014312977,0.972546119,43.84960222,0.164874552,0.274193548,0.394265233,0.559139785,0.76702509,-1.33E-05,10.96933065,0.105,0.457142857,-0.1,-0.088315217,-0.075815217,494.6980891,1.62E-75,0.21975,0.148,42.71688273,0.811579882,52,0.590374089,0.171538824,0.635312617,0.788476964,1.413827375,0.408682855,0.40924255,23,-7.334489524,-0.02338797,9
2.5752.25,0.2875,8.92909225,1.040378439,0.272727273,-7.483033493,-0.021878752,37.35616893,-0.20031587,0.023010547,0.667017235,31.61809566,0.154340836,0.273311897,0.414790997,0.572347267,0.77170418,1.39E-05,4.592016956,0.066,0.462200957,0.166666667,-0.046279008,-0.041477727,326.5007388,4.55E-92,0.129,0.0615,79.75092074,0.60760305,52,0.010579504,0.0937413,0.74089155,0.803993687,1.414779318,0.532015325,0.139216491,17,-7.483033493,-0.012527179,9
2.5752.29,0.499,21.94865637,1.392697174,0.253104107,-7.010596944,-0.048534467,34.39262593,-0.203840118,0.027751196,0.82476338,39.94940632,0.123028391,0.26340694,0.410094637,0.593059937,0.77444795,4.15E-05,9.402283414,0.116,0.426934097,-0.1,-0.099022524,-0.089814421,510.1574044,1.26E-122,0.26,0.1,36.47227101,0.832432911,80,0.054876862,0.192033237,0.768312294,0.810013294,1.414360256,0.546846568,0.143556979,26,-7.010596944,-0.027391852,9
2.5753.11,0.4005,16.2211555,1.536923497,0.268224299,-7.032009346,-0.021135231,78.44130861,-0.089646762,0.039325843,0.578499259,32.52663622,0.137711864,0.237288136,0.353813559,0.555084746,0.790254237,-1.85E-06,6.852248396,0.0805,0.497196262,-0.233333333,-0.073253592,-0.066812938,742.0471336,1.58E-108,0.167,0.066,50.01977668,0.705509955,96,0.148563258,0.140457996,0.746721915,0.792722065,1.413929595,0.520406135,0.084368485,39,-7.032009346,-0.019974091,9
2.5753.13,0.23,1.539256573,1.204121136,0.33056325,-7.155525392,-0.023927833,19.1119559,-0.374400476,0.006475486,1.228771706,50.02764455,0.17167382,0.287553648,0.43776824,0.596566524,0.789699571,-5.93E-06,5.59659727,0.051,0.456140351,-0.033333333,-0.034371944,-0.03255554,418.5906908,5.87E-45,0.1015,0.052,98.76507353,0.276571269,20,0.035471791,0.072382691,0.626897177,0.803518366,1.41479431,0.429031585,0.310487122,8,-7.155525392,-0.010115636,9
2.5753.7,0.718,7.774158002,2.152237997,0.263551402,-6.562058879,-0.061039188,40.0697899,-0.163765742,0.012172285,0.706391567,61.64843183,0.159242762,0.286191537,0.433184855,0.623608018,0.78285078,-1.58E-05,22.48339294,0.191,0.385981308,-0.033333333,-0.149332929,-0.136143117,281.4661541,3.91E-80,0.38875,0.203,23.92697799,0.564851641,56,-0.173043912,0.273997328,0.72985567,0.811123125,1.412971979,0.561394157,0.199412673,29,-6.562058879,-0.04175478,9
2.5754.8,0.2495,0.620896701,1.422712766,0.304259635,-7.630507099,-0.028881385,12.65711724,-0.602862955,0.014227642,0.838729279,80.91126834,0.142857143,0.261904762,0.400793651,0.543650794,0.765873016,9.10E-08,4.817987154,0.051,0.487829615,-0.366666667,-0.036823483,-0.033023195,70.82243479,1.78E-51,0.101,0.05975,100.47343,0.161467071,20,0.11650191,0.075869553,0.646493579,0.791953196,1.41414367,0.446969194,0.329749505,7,-7.630507099,-0.009942924,9
2.5757.21,1.727,18.71223975,1.744246383,0.347665848,-6.53677887,0.065474052,292.8252932,-0.022323136,0.004926108,0.249634115,1.823847734,0.284263959,0.444585448,0.57106599,0.697123519,0.854483926,1.43E-04,5.160672484,0.637,0.213759214,-0.033333333,-0.345549738,-0.353627524,207.9274047,1.74E-139,1.34975,0.373,8.375665299,0.419045983,40,-1.025614511,0.779352809,0.87073859,0.87886038,1.404299002,0.739147051,0.043887629,12,-6.53677887,-0.119225818,9
2.5757.26,0.182,5.92871707,0.889337521,0.272227314,-7.274346471,-0.023906906,7.184306371,-1.012532887,0.006427916,1.425315561,258.7916658,0.164556962,0.272151899,0.411392405,0.556962025,0.753164557,-1.07E-05,9.254680327,0.032,0.569202566,0.166666667,-0.028163209,-0.021706278,263.3070474,6.42E-53,0.0645,0.03275,149.2761312,0.57577251,36,0.641277557,0.048686383,0.563750535,0.79265332,1.414830512,0.352390743,0.661443744,13,-7.274346471,-0.006692888,9
2.5869.4226,1.088,2.546595497,1.743019147,0.355597366,-6.652579492,0.058513918,96.37206253,-0.069030166,0.001885014,0.369683896,18.58031287,0.161559889,0.298746518,0.462395543,0.625348189,0.813370474,5.07E-06,19.35824044,0.329,0.357478833,0.033333333,-0.169593276,-0.215518535,175.5380316,1.70E-124,0.663,0.266,15.19614301,-0.056765245,36,-0.660323943,0.437401182,0.791884739,0.8218129,1.411819819,0.673622968,0.089212739,15,-6.652579492,-0.06574911,9
2.5869.4229,0.427,1.10818067,1.256378707,0.331355094,-7.058919881,-0.034483203,37.61738541,-0.187650465,0.012884044,0.843241214,98.0632582,0.1484375,0.25390625,0.400390625,0.56640625,0.8046875,-8.12E-06,16.11931305,0.102,0.429277943,0.166666667,-0.068487336,-0.072449413,65.30014776,7.03E-60,0.2035,0.101,45.56250972,0.128022785,20,-0.184823982,0.154775331,0.681256188,0.79800609,1.414573329,0.497424122,0.225231025,8,-7.058919881,-0.021926206,9
2.5870.3887,0.3215,0.443624338,1.613907229,0.337711069,-7.014913696,-0.033352367,15.15453661,-0.462891996,0.009398496,0.793776316,44.57259642,0.159744409,0.290734824,0.415335463,0.600638978,0.792332268,-1.22E-05,6.492052834,0.065,0.496247655,-0.033333333,-0.051866629,-0.044599601,66.04443374,1.47E-100,0.13,0.069,73.57955675,-0.03120005,16,-0.18207662,0.095248653,0.689115768,0.807089645,1.414083489,0.515403294,0.32025369,7,-7.014913696,-0.013578022,9
2.5870.3888,0.298,0.253021529,1.368813736,0.317184644,-7.364872943,-0.032701352,13.72568554,-0.536575963,0.007326007,0.765648522,62.62174683,0.14801444,0.277978339,0.418772563,0.570397112,0.768953069,-2.71E-05,5.37273338,0.0585,0.52285192,0.1,-0.046235318,-0.037612873,0.99719241,1.25E-40,0.116,0.061,86.90342022,-0.116951997,16,0.311561169,0.084670829,0.696019472,0.795823058,1.414120798,0.503221233,0.413820263,7,-7.364872943,-0.011496577,9
2.5870.3889,0.5005,7.426143936,1.940625549,0.344632768,-6.842855932,0.030426656,115.8090507,-0.059087402,0.016037736,0.293163087,4.05446299,0.206043956,0.351648352,0.494505495,0.631868132,0.803571429,3.48E-05,2.539503386,0.184,0.263653484,-0.033333333,-0.083187646,-0.106060606,1255.772072,1.51E-65,0.35975,0.14,30.36776401,0.273794245,68,-0.789506031,0.225117356,0.807499628,0.849339984,1.413440233,0.660808152,0.061993368,33,-6.842855932,-0.032898158,9
2.5870.3890,0.424,4.649774846,1.669671804,0.376744186,-6.919956279,-0.036382116,39.87902531,-0.173523706,0.006523765,0.43226487,40.66421692,0.200764818,0.357552581,0.506692161,0.625239006,0.793499044,5.95E-05,11.95090439,0.131,0.335813953,0.1,-0.062752452,-0.075447201,212.0134668,1.08E-113,0.2645,0.10525,42.66184906,0.045987475,44,-0.745633729,0.162053465,0.781784417,0.843208033,1.414486855,0.635569133,0.115723593,18,-6.919956279,-0.023418279,9
2.5870.3903,0.626,23.39804784,1.336017911,0.27874885,-6.735855566,0.058739238,27.73906908,-0.242829186,0.015668203,1.216354773,198.8524654,0.140783745,0.26850508,0.425253991,0.647314949,0.85341074,-1.12E-05,32.46026417,0.127,0.495860166,-0.1,-0.127906977,-0.101413011,379.6520219,8.97E-124,0.293,0.122,30.75896094,0.764852004,56,-0.096583225,0.218785736,0.75511933,0.814045443,1.414119991,0.576651943,0.230086494,22,-6.735855566,-0.032480764,9
2.5870.3920,0.202,2.405428618,1.015121234,0.317431193,-6.705204587,0.026661507,4.61126476,-1.454092301,0,1.301226637,202.0745904,0.175675676,0.310810811,0.459459459,0.628378378,0.824324324,-4.06E-06,5.460385441,0.033,0.577981651,-0.233333333,-0.034729468,-0.02205992,0.997253326,5.44E-95,0.068,0.05175,140.3976551,0.315264597,40,0.323761867,0.04771555,0.470219919,0.810096688,1.414177796,0.333324446,1.117825933,4,-6.705204587,-0.007116196,9
2.5870.3923,1.9205,26.55856525,1.701682654,0.309090909,-6.306588517,-0.084281829,255.5531783,-0.024678185,0.013422819,0.114605807,1.228257095,0.198211091,0.367084079,0.553846154,0.717352415,0.856887299,-4.84E-05,5.619151555,0.667,0.277511962,-0.233333333,-0.417200366,-0.426197011,170.0524681,7.40E-195,1.548,0.619,6.879311056,0.579049924,36,-0.842463186,0.915841265,0.836214741,0.857678473,1.400203463,0.722279032,0.045171624,13,-6.306588517,-0.145219759,9
