MACHO_Id,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,autocor,automean,meanvariance,Psi_CS,Psi_eta,Class
1.3441.1747,0.875,16.58709203,0.295248671,0.233628319,-4.065628319,-0.01201543,138.9507974,-0.029259482,0,5961.429514,1417.33327,0.093964859,0.180290298,0.284186402,0.417112299,0.66157372,-2.82E-06,132.4503311,0.187,0.739823009,0.166666667,-0.565614208,-0.322890972,0.997258373,1.32E-10,0.3715,0.356,0.065529083,-0.648592947,4,3.508135859,0.401876992,0.205294191,0.693129912,0.681507245,0.106016906,2,-4.065628319,-0.09884745,0.072389677,1.973630275,2
1.3441.1748,0.541,24.43424769,-0.127674015,0.216117216,-4.303610806,-0.003293881,942.9323138,-0.004564072,0.004587156,4948.083642,3040.145031,0.102766798,0.179183136,0.275362319,0.424242424,0.662714097,-6.68E-06,99.90215268,0.101,0.793956044,0.1,-0.314463956,-0.175369686,0.99728028,0.159994466,0.20825,0.295,0.044614797,-0.1277233,4,4.308609981,0.241619512,0.039501249,0.680284866,0.57745063,0.017279803,2,-4.303610806,-0.056143439,0.052577422,1.88458573,2
1.3441.1749,0.6555,17.1939763,0.386545144,0.18404908,-3.813832822,-0.042965648,2.491579081,-1.530689052,0,1672.757826,5515.382518,0.107142857,0.186635945,0.286866359,0.42281106,0.67281106,-5.94E-06,86.9863014,0.1245,0.832822086,-0.166666667,-0.494147047,-0.228330922,0.237250178,0.187750469,0.2485,0.304,0.048882652,-0.967182569,4,7.336160171,0.305464463,0.087606479,0.647332875,0.632799862,0.029911721,2,-3.813832822,-0.080093826,0.066519514,2.05231766,2
1.3441.175,0.12,28.75870959,0.571462338,0.189669771,-5.978911939,0.011771441,5.245029464,-1.13991961,8.48E-04,2798.712125,1987.063973,0.089820359,0.173652695,0.275449102,0.425149701,0.664670659,6.82E-07,20.11287839,0.023,0.853513971,-0.166666667,-0.063189569,-0.027917085,363.0450911,7.32E-04,0.046,0.0485,0.063650052,0.103722966,4,6.122776367,0.055900456,0.136918234,0.658536264,0.636759265,0.070486113,2,-5.978911939,-0.009349604,0.068497478,1.813314012,2
1.3441.1750,0.64375,25.22712703,0.163651394,0.190769231,-4.367089231,-0.260588413,0.686497429,-6.361406538,0,1866.770802,212.4599123,0.109234234,0.186936937,0.281531532,0.417792793,0.650900901,2.13E-05,19.94311203,0.123,0.779487179,0.033333333,-0.404932012,-0.204655451,0.997253416,1.94E-05,0.2495,0.21625,0.074097126,-1.599701073,4,6.743322992,0.29594306,0.428627064,0.663370896,0.675223215,0.185512773,2,-4.367089231,-0.067766662,0.065685977,1.94358143,2
1.3441.1751,0.42825,26.36306942,-0.383573864,0.198795181,-4.538370052,-0.776880204,0.022203208,-204.4015421,8.62E-04,2827.030382,1211.774588,0.095,0.17,0.261666667,0.4,0.651666667,6.25E-06,44.89059333,0.078,0.858003442,0.033333333,-0.285745759,-0.132187707,0.127174469,0.464208884,0.15675,0.2635,0.030850807,-0.375833041,4,6.706677597,0.193183629,0.042339551,0.656163883,0.560460828,0.019352235,2,-4.538370052,-0.042566743,0.054053212,1.918169971,2
1.3441.1752,0.4425,6.297419818,-0.264334519,0.243816254,-4.474556537,-0.045143316,19.23393111,-0.23263869,0,1784.811867,10518.21151,0.100151745,0.209408194,0.321699545,0.484066768,0.751138088,2.94E-05,100.24425,0.1055,0.738515901,-0.1,-0.283372365,-0.146983384,0.307827891,0.781434172,0.21125,0.277,0.053721967,-0.505825566,4,4.920046199,0.217496654,0.029253885,0.700755598,0.642997548,0.018546639,2,-4.474556537,-0.048607421,0.063321737,2.065253698,2
1.3441.1753,0.53925,21.47691029,-0.284267923,0.205631399,-4.73612116,-0.013212965,29.27851508,-0.161760976,0,21850.92501,1835.30972,0.094339623,0.177358491,0.274213836,0.408805031,0.665408805,-8.68E-06,72.80581606,0.109,0.755972696,-0.1,-0.28990573,-0.168414363,0.997258373,6.35E-09,0.21725,0.233,0.047263428,-0.735399979,4,3.743270204,0.243749502,0.269573445,0.686983573,0.626413493,0.14796531,2,-4.73612116,-0.051466061,0.084377202,1.894592004,2
1.3441.1754,0.369,29.75676155,-0.224676875,0.175064048,-4.764679761,-2.555767024,0.002667886,-1785.938513,0,11455.53518,2071.371665,0.102296451,0.189979123,0.30480167,0.423799582,0.634655532,-6.31E-06,65.25089911,0.072,0.868488471,-0.166666667,-0.243129851,-0.100482484,1.969028456,0.337364664,0.1455,0.201,0.037753346,-0.721425827,4,7.057046791,0.165696277,0.134943984,0.650780507,0.501422382,0.050887678,2,-4.764679761,-0.034775952,0.05439503,1.929541357,2
1.3441.1755,0.501,35.29673491,0.072696323,0.186006826,-4.448115188,-1.913572158,0.011494046,-386.9929853,0.001709402,3330.306313,1574.173702,0.088571429,0.165714286,0.267142857,0.391428571,0.614285714,1.49E-05,55.44554458,0.0925,0.869453925,0.033333333,-0.345446338,-0.157995712,0.997197502,1.67E-05,0.187,0.297,0.044883693,-0.873407885,4,7.778929019,0.233670499,0.064902246,0.639243123,0.639810371,0.026209489,2,-4.448115188,-0.052532475,0.061308458,1.951327367,2
1.3441.1756,0.8655,5.787663206,-0.468178307,0.28,-4.430341818,0.306660368,2.102846459,-2.106830862,0,3697.394297,2016.251812,0.153790614,0.332851986,0.499638989,0.620938628,0.794223827,9.69E-05,185.6530568,0.3425,0.461818182,0.033333333,-0.375960235,-0.312923633,355.1515354,4.63E-14,0.69275,0.548,0.113740232,0.382680728,4,0.093879495,0.449102899,0.390091621,0.805073213,0.762381725,0.282915104,2,-4.430341818,-0.101369808,0.121784007,1.793452721,2
1.3441.1757,0.82575,21.57499429,-0.15647623,0.216888889,-4.563801778,-0.333606173,0.801195733,-5.696238249,0,6877.727859,1671.131795,0.09788567,0.17541112,0.280344558,0.434612373,0.677368833,4.05E-05,132.2774927,0.177,0.741333333,0.1,-0.472437458,-0.282709763,0.997258373,2.00E-20,0.358,0.291,0.053638866,-1.076364867,4,3.915672464,0.392435856,0.401501932,0.696255014,0.802298584,0.189099406,2,-4.563801778,-0.085988804,0.089149938,1.817394986,2
1.3441.1758,1.19,9.288716091,0.304322031,0.259475219,-4.237035957,0.336021686,1.79331822,-2.362679367,9.74E-04,9893.83444,1665.881044,0.120103093,0.201030928,0.298969072,0.453092784,0.696391753,7.04E-05,172.2061119,0.292,0.668610301,0.033333333,-0.685707457,-0.463671128,0.997190419,3.37E-24,0.58,0.419,0.063372604,-0.548893278,8,1.579429434,0.561599645,0.456135375,0.740187938,0.839863994,0.249415645,2,-4.237035957,-0.132545404,0.090168728,1.747897515,2
1.3441.1759,0.488,24.81293616,-0.134886541,0.193191489,-4.437325957,-0.064457646,1.889149639,-2.348848321,0,9507.391744,1742.62856,0.102097902,0.19020979,0.275524476,0.429370629,0.647552448,6.04E-06,80.90779569,0.098,0.829787234,-0.1,-0.330246216,-0.161508923,0.161212235,0.144794847,0.1965,0.2745,0.030232844,-0.924399014,4,5.86106479,0.232713269,0.131866823,0.667415245,0.493763653,0.057252624,2,-4.437325957,-0.052444484,0.049434315,1.916562203,2
1.3441.176,0.1085,30.57002345,0.55777459,0.189141856,-6.043302102,0.175879569,0.045139183,-133.8815117,0.001754386,9827.299573,4585.863694,0.104575163,0.183006536,0.294117647,0.431372549,0.673202614,5.39E-06,37.10265765,0.022,0.842381786,0.033333333,-0.054819477,-0.025339516,355.154058,9.63E-04,0.045,0.045,0.059827981,-1.124558869,4,6.858050578,0.052291072,0.052913139,0.661978264,0.611114432,0.027750122,2,-6.043302102,-0.008652732,0.072191527,1.967879476,2
1.3441.1760,0.4815,9.538848969,-0.213266917,0.205627706,-4.416112554,-3.14E-05,8186084.462,-5.39E-07,0,10574.75592,18586.06052,0.10952381,0.226984127,0.342857143,0.476190476,0.717460317,-1.52E-05,109.3018068,0.0985,0.82034632,0.1,-0.293614146,-0.141907873,0.227632716,0.989468269,0.21525,0.23,0.059875889,0.166644146,4,5.501341711,0.224037132,0.107653989,0.68620009,0.721178952,0.031811729,2,-4.416112554,-0.050731753,0.06529294,1.923691004,2
1.3441.1761,0.4525,17.16130785,-0.389223357,0.222611744,-4.505861525,-0.004670052,62.10065194,-0.072557395,0.002633889,5398.707635,2031.735588,0.111821086,0.201277955,0.305111821,0.452076677,0.686900958,1.66E-05,82.10812038,0.096,0.825591586,-0.033333333,-0.265111111,-0.139111111,0.282158387,0.667512144,0.191,0.278,0.035942572,-0.43601564,4,4.187293936,0.204712625,0.083329446,0.691407134,0.54032766,0.048703155,2,-4.505861525,-0.045432516,0.054758381,1.86314627,2
1.3441.1762,1.5405,31.06322353,0.53545463,0.308499475,-3.733346275,0.527820787,3.149839564,-1.185249661,0,4175.638793,513.8615081,0.270447531,0.40470679,0.538580247,0.681712963,0.831018519,2.28E-04,126.5264238,0.497,0.513116474,-0.033333333,-0.806507271,-0.638895736,0.997136637,1.49E-30,1.396,0.32225,0.126263917,0.60765968,4,-0.50275402,0.886501014,0.038563078,0.86213303,0.779566117,0.020244485,2,-3.733346275,-0.237454806,0.113553229,1.575075726,2
1.3441.1763,0.467,18.44893799,-0.027236206,0.205440901,-4.29027955,-0.096252359,0.532219873,-8.061103635,0,3795.827225,1542.958,0.114241002,0.194053208,0.289514867,0.424100156,0.668231612,9.01E-06,50.21488354,0.0935,0.835834897,-0.033333333,-0.298764857,-0.148916337,0.051481553,0.202061336,0.185,0.259,0.041105765,-0.008435661,4,5.103277181,0.20733851,0.075900932,0.679333932,0.553518392,0.038626728,2,-4.29027955,-0.048327506,0.067099452,1.854387384,2
1.3441.1764,0.3885,29.44435901,-0.307088087,0.195205479,-4.625045377,-0.002560674,231.1004682,-0.020013137,0,14001.88599,1245.953048,0.08892922,0.170598911,0.266787659,0.404718693,0.656987296,-4.89E-06,58.58181437,0.073,0.824486301,-0.1,-0.230852211,-0.118878101,0.997197502,0.012341381,0.14625,0.22525,0.03325381,0.378571589,4,5.645633289,0.180865013,0.030218203,0.654009103,0.536338465,0.014059313,2,-4.625045377,-0.039105565,0.051679642,1.971384191,2
1.3441.1765,0.609,19.86274921,0.170368864,0.21657754,-3.983536542,-0.002610382,2981.931552,-0.001335891,0,5946.652801,1917.212124,0.117249154,0.199549042,0.304396843,0.449830891,0.702367531,-2.14E-05,111.7443518,0.1325,0.837789661,0.1,-0.456586826,-0.221307385,2.446255534,0.812686923,0.27,0.29575,0.045558777,0.299215531,4,5.336554015,0.293392446,0.121115504,0.687101434,0.549645797,0.068199098,2,-3.983536542,-0.07365125,0.054331934,1.923850692,2
1.3441.1766,1.89525,16.27907699,-0.074255628,0.24742268,-4.898264175,-0.640254451,1.897712167,-2.581141787,0.003875969,26344.6232,3991.024948,0.092145529,0.171370282,0.286637198,0.419245155,0.66950017,1.70E-04,372.3139563,0.4035,0.666237113,0.433333333,-0.80774085,-0.618636937,0.997218059,5.75E-26,0.8415,0.3905,0.149460815,-1.091233767,8,2.30079972,0.851963045,0.660554266,0.720277435,0.798453269,0.35076802,2,-4.898264175,-0.173931624,0.11451632,1.695378424,2
1.3441.1767,0.3835,11.88439488,-0.389576883,0.191321499,-4.525169625,-4.70E-05,2047874.197,-2.21E-06,0.001980198,1916.162222,3999.539265,0.101933216,0.188049209,0.293497364,0.41827768,0.664323374,6.70E-06,30.08369149,0.083,0.75739645,-0.033333333,-0.180937706,-0.125247634,0.136213571,0.93035076,0.1655,0.26025,0.057510128,0.627307742,4,3.942084783,0.18337249,0.087431052,0.681711687,0.683110733,0.04678694,2,-4.525169625,-0.040522788,0.088553212,1.899535978,2
1.3441.1768,0.39725,26.26794214,-0.148299848,0.199291408,-4.631,-0.104570337,0.751037674,-6.166135415,0,6812.766784,1804.356097,0.10516934,0.187165775,0.278074866,0.418894831,0.673796791,2.22E-05,76.21168007,0.079,0.842338353,-0.033333333,-0.278667244,-0.121376028,0.111421248,0.433785197,0.156,0.195,0.043678266,-1.144193202,4,8.007879622,0.188916612,0.186784387,0.655324024,0.515133634,0.075657549,2,-4.631,-0.040793913,0.04696492,1.925207476,2
1.3441.1769,0.885,44.27138098,0.092384469,0.174688057,-4.317266488,-6.90E-09,0.594931594,-7.256744361,0,3392.960169,572.5753418,0.097731239,0.159685864,0.253926702,0.387434555,0.620418848,4.41E-05,59.32776908,0.147,0.865418895,0.033333333,-0.577782953,-0.266884024,2.482085486,0.65388034,0.29,0.346,0.042540861,-1.570254603,4,8.813021116,0.402018919,0.317663102,0.616657702,0.540641201,0.115122032,2,-4.317266488,-0.093118857,0.054473838,2.00810679,2
1.3441.177,0.059,7.25630229,-0.503274935,0.25360475,-7.077977947,0.09852086,0.090043357,-78.60633106,0,5529.072656,1485.126512,0.133333333,0.233333333,0.344444444,0.522222222,0.755555556,1.00E-06,8.179046766,0.016,0.697201018,-0.033333333,-0.021471959,-0.01271366,1.339654503,1.40E-20,0.031,0.037,0.068469675,0.393783095,4,2.78007787,0.029387116,0.239320669,0.733949057,0.55222489,0.141441543,2,-7.077977947,-0.004151908,0.088670097,1.793954842,2
1.3441.1770,0.48775,29.88284263,-0.135255273,0.196413322,-4.452061486,-1.080352426,0.013306417,-334.5800445,0.002566296,6323.802592,2669.452381,0.095371669,0.178120617,0.267882188,0.396914446,0.611500701,-4.09E-06,97.02970301,0.093,0.827497865,0.1,-0.342825112,-0.159865471,0.052267973,0.586592238,0.19,0.284,0.034293287,-0.692909266,4,6.566022441,0.232447262,0.070673245,0.651094798,0.528624033,0.034327783,2,-4.452061486,-0.052211153,0.043782072,2.027984037,2
1.3441.1771,0.474,30.50292847,-0.143080847,0.178419711,-4.46306627,4.96E-09,0.594846527,-7.502886995,8.51E-04,13676.99056,2535.468783,0.110119048,0.191964286,0.285714286,0.40922619,0.611607143,1.87E-05,97.67147827,0.096,0.851316907,0.166666667,-0.335055019,-0.150909499,0.071316387,0.016829212,0.192,0.227,0.034151669,-0.832323847,4,7.403803486,0.228182075,0.0917792,0.651836441,0.528879998,0.036130452,2,-4.46306627,-0.05112675,0.055038568,1.852897538,2
1.3441.1772,0.351,22.8354154,-0.472222632,0.208297321,-4.712997407,-2.37E-04,32588.52802,-1.45E-04,0,9512.775051,939.0680806,0.106813996,0.184162063,0.278084715,0.418047882,0.672191529,-1.72E-05,42.13311625,0.074,0.806395851,0.1,-0.205844981,-0.114993647,0.051018118,0.830580425,0.151,0.274,0.040245359,-0.255569495,4,5.138382765,0.175818597,0.071745074,0.672184428,0.514083991,0.032401843,2,-4.712997407,-0.037305048,0.069121007,1.926592364,2
1.3441.1773,0.681,18.77565162,0.019337782,0.221434898,-4.329228521,-0.818591982,0.061336409,-70.58170815,0,1749.013457,496.2285049,0.098451327,0.188053097,0.297566372,0.465707965,0.715707965,-4.43E-07,49.83606558,0.135,0.801594331,0.1,-0.390588781,-0.209550301,0.099864639,0.239305406,0.269,0.30775,0.053390136,-0.684724982,4,4.422273464,0.301282686,0.155874287,0.682338965,0.559478483,0.061203182,2,-4.329228521,-0.069592696,0.052419718,1.887857349,2
1.3441.1774,0.40225,24.8042292,-0.252809791,0.197792869,-4.662719015,-0.005583137,98.68134868,-0.047250256,8.50E-04,7614.613923,2063.206961,0.103505843,0.186978297,0.287145242,0.409015025,0.646076795,1.77E-05,82.0933812,0.0865,0.802207131,-0.033333333,-0.24782094,-0.128914237,0.237467173,0.601713727,0.172,0.2305,0.039730435,-1.065974485,4,5.164167249,0.189470252,0.210079882,0.679783676,0.592552989,0.128940804,2,-4.662719015,-0.040635142,0.053247739,2.030825859,2
1.3441.1775,0.541,21.47121693,0.139232775,0.205217391,-4.194912174,-0.826241024,0.01921378,-218.3283166,0,3284.66254,1703.637959,0.094316808,0.181378476,0.279322854,0.408706167,0.61426844,1.10E-05,75.32158522,0.1155,0.794782609,0.1,-0.385369352,-0.197704996,0.636973123,0.13542576,0.231,0.2555,0.036129043,-1.095070386,4,6.400062532,0.257429785,0.200590864,0.674451719,0.564940914,0.067004088,2,-4.194912174,-0.061367145,0.061767255,2.03840334,2
1.3441.1776,0.3715,24.23901604,-0.325643448,0.194029851,-4.549539947,0.002367709,448.9616103,-0.010133472,0,6256.352672,2296.790827,0.100378788,0.174242424,0.291666667,0.424242424,0.676136364,-9.52E-07,55.74584688,0.076,0.853380158,-0.166666667,-0.251207729,-0.115942029,0.246536242,0.474716466,0.154,0.22725,0.046471759,-0.409780333,4,7.231450844,0.176430844,0.010194837,0.65916926,0.556757219,0.005999304,2,-4.549539947,-0.038779931,0.057677783,1.978626124,2
1.3441.1777,0.464,33.27998141,-0.165644119,0.194096601,-4.374471377,-4.137929863,9.08E-04,-4818.24992,0,3326.319251,2046.846777,0.094946401,0.173047473,0.266462481,0.401225115,0.640122511,-9.82E-06,66.37418009,0.085,0.851520572,0.033333333,-0.338124572,-0.148984714,0.091454328,0.201686862,0.17375,0.268,0.02468615,-0.387945221,4,7.956864663,0.224170769,0.035797493,0.634131048,0.533876167,0.0159864,2,-4.374471377,-0.051245225,0.054582888,1.943825525,2
1.3441.1778,0.355,14.04012402,-0.480219976,0.205317578,-4.675500739,-3.801288777,7.62E-04,-6137.331415,0,24173.72356,5459.229869,0.104508197,0.174180328,0.264344262,0.415983607,0.635245902,-5.19E-06,48.85772452,0.064,0.779911374,-0.1,-0.188222698,-0.104496788,0.320667485,0.276163532,0.129,0.231,0.070401485,-0.665688735,4,4.7183928,0.154249961,0.079154719,0.671697655,0.642403833,0.034602452,2,-4.675500739,-0.03299111,0.059056642,1.89988758,2
1.3441.1779,0.491,20.59447262,-0.274380569,0.219607843,-4.457764706,-0.070046117,0.882436613,-5.051654295,0,1288.454193,1075.40901,0.089309878,0.167794317,0.251691475,0.393775372,0.669824087,-1.22E-06,53.75864374,0.093,0.776470588,-0.166666667,-0.299662542,-0.166254218,0.071957533,0.598468859,0.18525,0.30075,0.049180174,-0.734171683,4,3.865151333,0.224642992,0.106420668,0.680156996,0.524939948,0.057005469,2,-4.457764706,-0.050393641,0.054766637,1.937380678,2
1.3441.178,0.1035,24.49842321,0.434340792,0.185279188,-6.120220812,-0.003012444,23.25637889,-0.263163102,8.47E-04,7738.760013,5722.189664,0.130136986,0.219178082,0.335616438,0.479452055,0.719178082,4.98E-06,44.71078689,0.024,0.905245347,-0.1,-0.068441686,-0.023848416,2.071131677,0.200750306,0.04875,0.05,0.050328936,0.254991215,4,9.736349943,0.053961142,0.064569328,0.660773751,0.557317945,0.027500498,2,-6.120220812,-0.008816862,0.045880532,1.876116675,2
1.3441.1780,0.55,30.069527,-0.137810123,0.191745486,-4.357947549,-0.108233531,1.18051052,-3.691578748,0.001722653,10984.78694,1092.196919,0.099726776,0.18715847,0.278688525,0.427595628,0.678961749,-6.98E-06,65.10685476,0.102,0.815993121,0.1,-0.355350978,-0.168469505,0.067345546,0.998075552,0.204,0.31825,0.040206862,-0.883646465,4,6.809850552,0.256356527,0.078353522,0.647984469,0.525092999,0.031321304,2,-4.357947549,-0.05882506,0.048892503,1.941605528,2
1.3441.1781,0.47175,29.55027087,-0.169288452,0.194373402,-4.38645439,1.73E-05,9287893.348,-4.72E-07,0,4456.272779,3805.469819,0.094827586,0.17816092,0.267241379,0.412356322,0.655172414,-2.05E-05,118.5687383,0.092,0.84228474,0.166666667,-0.325147794,-0.158253752,0.162276694,0.937775306,0.186,0.265,0.037580549,-0.503895052,4,6.547022729,0.2303691,0.065474317,0.654655416,0.508480413,0.031766931,2,-4.38645439,-0.052518294,0.045362699,1.937811635,2
1.3441.1782,0.9985,8.857694408,-0.168313752,0.248207885,-4.242508065,-0.062962102,19.97034058,-0.212440446,8.98E-04,1882.861489,860.2075299,0.112684729,0.204433498,0.293719212,0.439039409,0.67364532,4.56E-06,97.70491805,0.239,0.707885305,-0.233333333,-0.530987084,-0.384879725,0.499327675,4.97E-06,0.4775,0.415,0.058638789,-0.285115149,4,1.737419803,0.470671745,0.277229885,0.730503731,0.592978439,0.143749176,2,-4.242508065,-0.110941862,0.06559712,1.953284662,2
1.3441.1783,0.42275,27.06942353,-0.294633522,0.197943445,-4.534152528,0.436233943,0.014174836,-319.8733768,8.58E-04,18253.51014,3515.571105,0.093537415,0.166666667,0.263605442,0.414965986,0.659863946,-6.72E-06,74.83403744,0.079,0.835475578,-0.1,-0.250385717,-0.129601058,0.053531368,0.819480619,0.155,0.218,0.034687755,-0.400963849,4,5.665946474,0.193869581,0.064573514,0.655779714,0.562887811,0.035179156,2,-4.534152528,-0.042757622,0.039842956,1.931713209,2
1.3441.1784,0.4815,24.19038654,-0.054871195,0.198253275,-4.139401747,-0.192541348,0.459174963,-9.014868152,0,6453.739596,1810.984095,0.093184979,0.184979138,0.300417246,0.457579972,0.685674548,5.50E-06,62.16063594,0.107,0.813973799,-0.033333333,-0.364275327,-0.174260785,0.184341563,0.624188211,0.216,0.297,0.029804819,-0.885630578,4,6.672701785,0.245748914,0.058583888,0.66251798,0.530214597,0.027659876,2,-4.139401747,-0.05936822,0.055015788,1.895804993,2
1.3441.1786,0.5435,22.5555663,0.076938649,0.21434745,-4.228635264,0.004208952,89.00803252,-0.047508468,0,6924.475159,1789.53662,0.096577017,0.177261614,0.275061125,0.409535452,0.658924205,1.25E-05,84.4848195,0.112,0.828867761,0.033333333,-0.381990521,-0.193838863,0.054124978,0.673553681,0.225,0.29925,0.039597425,-0.75981945,4,6.220170059,0.260371671,-0.030217022,0.669627826,0.481577602,-0.015456701,2,-4.228635264,-0.061573452,0.058546754,1.905906729,2
1.3441.1787,0.4055,24.95822599,-0.421943515,0.190878378,-4.772309122,-0.002793625,391.8391072,-0.012179257,8.46E-04,15384.38702,1221.908385,0.107563025,0.198319328,0.31092437,0.447058824,0.665546218,3.34E-05,52.92171995,0.0925,0.877533784,-0.033333333,-0.283735572,-0.124868835,0.979852856,0.662504119,0.1845,0.2335,0.060162472,-0.297276842,4,7.75550315,0.204951788,0.134991735,0.659473584,0.532410464,0.064968674,2,-4.772309122,-0.042946042,0.048148079,1.968182824,2
1.3441.1788,0.50975,12.93052007,0.177556556,0.219239374,-4.109894855,-0.116848912,1.085559976,-3.785967562,0.001121076,3034.395342,2297.075047,0.117021277,0.204787234,0.293882979,0.449468085,0.692819149,3.94E-06,70.86028698,0.111,0.824384787,-0.1,-0.400875699,-0.182923863,0.108843627,0.452007925,0.22075,0.277,0.082013913,0.207685744,4,5.120701085,0.245197752,0.100464905,0.690182228,0.55214446,0.056707661,2,-4.109894855,-0.059660347,0.058222459,1.917668882,2
